mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
481.000	17.405	481.000	3512976346.573	779.798	414.894	1194.692	0.347	0.113	0.442
482.000	17.405	482.000	3512976348.076	853.857	193.880	1047.738	0.185	0.113	-0.584
483.000	16.287	483.000	3512976349.574	842.269	268.571	1110.840	0.242	0.113	-0.584
484.000	16.287	484.000	3512976351.076	930.714	261.368	1192.082	0.219	-1.517	-0.584
485.000	14.159	485.000	3512976352.575	953.624	242.523	1196.147	0.203	-1.517	-0.584
486.000	14.159	486.000	3512976354.075	672.749	395.259	1068.008	0.370	-1.517	-0.211
487.000	13.377	487.000	3512976355.578	794.095	265.118	1059.212	0.250	-1.517	-0.211
488.000	13.377	488.000	3512976357.074	887.290	355.003	1242.293	0.286	1.565	-0.211
489.000	14.379	489.000	3512976358.574	850.572	406.310	1256.881	0.323	1.565	-0.211
490.000	14.379	490.000	3512976360.064	892.885	65.317	958.202	0.068	1.565	0.332
491.000	14.127	491.000	3512976361.578	926.274	240.451	1166.725	0.206	1.565	0.332
492.000	14.127	492.000	3512976363.077	929.559	164.872	1094.431	0.151	-2.385	0.332
493.000	11.031	493.000	3512976364.574	995.893	122.643	1118.536	0.110	-2.385	0.332
494.000	11.031	494.000	3512976366.074	817.360	386.576	1203.937	0.321	-2.385	-0.518
495.000	9.943	495.000	3512976367.577	815.584	214.403	1029.987	0.208	-2.385	-0.518
496.000	9.943	496.000	3512976369.077	995.094	267.979	1263.073	0.212	1.977	-0.518
497.000	11.382	497.000	3512976370.574	832.101	286.627	1118.728	0.256	1.977	-0.518
498.000	11.382	498.000	3512976372.064	1022.755	300.046	1322.800	0.227	1.977	0.037
499.000	10.792	499.000	3512976373.578	773.360	259.790	1033.149	0.251	1.977	0.037
500.000	10.792	500.000	3512976375.078	915.351	194.373	1109.725	0.175	-0.275	0.037
501.000	9.892	501.000	3512976376.570	852.925	280.411	1133.336	0.247	-0.275	0.037
502.000	9.892	502.000	3512976378.065	910.512	176.120	1086.632	0.162	-0.275	-0.713
503.000	8.512	503.000	3512976379.577	920.013	225.848	1145.861	0.197	-0.275	-0.713
504.000	8.512	504.000	3512976381.073	833.300	406.112	1239.413	0.328	-0.798	-0.713
505.000	7.029	505.000	3512976382.574	989.988	117.709	1107.697	0.106	-0.798	-0.713
