Trace
Log Plot
A.14.05,N9000A
38165.1230251451,-112.638235805646
39204.2665527015,-112.457126512561
40271.7034325459,-112.520355019246
41368.2040238851,-112.728450227073
42494.5596609344,-112.795411476543
43651.5832240166,-112.610224951584
44840.1097262092,-112.732018321698
46060.9969159666,-112.710995203333
47315.1258961481,-112.778358998444
48603.4017599021,-112.638718318627
49926.7542438638,-112.563096624358
51286.1383991365,-112.431703238696
52682.5352805435,-112.272331410214
54116.9526546464,-112.058201594581
55590.4257270404,-112.102287387597
57104.0178894527,-112.076617026171
58658.8214871824,-112.023814689664
60255.9586074358,-112.072180612336
61896.581889126,-112.060827947477
63581.8753547223,-111.922950284322
65313.0552647473,-111.967634450851
67091.3709955411,-111.909766232976
68918.105940925,-111.872814798232
70794.5784384139,-111.988148808528
72722.1427206485,-112.089460698978
74702.1898927332,-112.025322283644
76736.148936182,-111.918784896911
78825.4877402021,-111.890696181742
80971.7141610562,-111.856965944645
83176.3771102672,-111.669034535002
85441.0676724535,-111.637846255466
87767.4202536006,-111.694774245831
90157.1137605956,-111.830268587034
92611.8728128793,-111.741547714834
95133.4689870874,-111.688431287073
97723.722095581,-111.968349553403
100384.501499788,-112.08202872687
103117.727459306,-112.230401991816
105925.372517729,-112.321697631599
108809.462926223,-112.479875469295
111772.080105845,-112.472086590165
114815.362149688,-112.346581405037
117941.505365925,-112.440331154915
121152.765862859,-112.608946502101
124451.461177138,-112.721446994892
127839.971946302,-112.922428939054
131320.743626862,-113.057252267284
134896.288259165,-113.203667109118
138569.186280313,-113.594511526747
142342.088386434,-113.893123977084
146217.717445672,-114.106911359043
150198.870463249,-114.566976181561
154288.420600041,-114.931383298026
158489.319246111,-115.215572227307
162804.5981507,-115.369852926331
167237.371610208,-115.507546561001
171790.838715759,-115.878338508934
176468.28566195,-116.245652853148
181273.08811847,-116.437664603775
186208.713666287,-116.650736289738
191278.72430017,-116.981607753425
196486.778999347,-117.300556719521
201836.636368156,-117.492100770969
207332.157348596,-117.832371342322
212977.308006728,-118.224440267287
218776.162394955,-118.505539885286
224732.905492222,-118.798541327034
230851.836224276,-119.101930153099
237137.370566166,-119.393590094368
243594.044729203,-119.714550804487
250226.518434708,-119.937422438732
257039.578276886,-120.038363518444
264038.141177268,-120.330806369811
271227.257933203,-120.677598364298
278612.116862977,-120.784085048242
286198.047550171,-121.020261978317
293990.524689969,-121.339758313692
301995.172040202,-121.69361568751
310217.76647995,-122.051592444159
318664.242178673,-122.311860026023
327340.694878838,-122.565354986928
336253.386295162,-122.790673648851
345408.748633635,-123.00987051983
354813.389233576,-123.190776332555
364474.095336095,-123.413258167992
374397.838982381,-123.732906514509
384591.782045354,-123.932548892737
395063.281398323,-124.195859411438
405819.89422438,-124.447824968594
416869.383470336,-124.721435795514
428219.723449175,-124.976853617015
439879.105595043,-125.274280555517
451855.944374923,-125.472402917991
