Trace
Log Plot
A.14.05,N9000A
562.341325190349,-103.405024129072
577.6525125266,-103.645831404201
593.380586275328,-103.770917350268
609.536897240169,-103.995814391712
626.133105279552,-104.14051735171
643.181187721509,-104.420607554972
660.693448007596,-104.803102702828
678.682524572179,-105.300410342639
697.161399963467,-105.723963135191
716.143410212902,-106.015699936754
735.642254459641,-106.059630001745
755.672004837103,-106.081434942517
776.247116628692,-106.251571185988
797.38243870004,-106.265621776093
819.093224215297,-106.215067522093
841.395141645195,-106.373527936668
864.304286074836,-106.551420669729
887.837190819365,-106.733980075253
912.01083935591,-106.754827093366
936.842677580396,-106.757982059307
962.350626398088,-106.791719398146
988.553094656938,-106.826767546146
1015.46899243308,-106.89478929638
1043.11774467805,-106.985231555274
1071.51930523761,-107.104330564279
1100.69417125221,-107.186335252011
1130.66339794964,-107.078495786435
1161.44861384034,-106.898808134797
1193.07203632653,-106.816765767996
1225.55648773628,-106.841849776743
1258.92541179417,-106.490163053105
1293.20289054041,-106.31815432772
1328.41366171065,-106.265455638238
1364.58313658892,-106.647880219126
1401.73741834677,-106.621366158756
1439.90332088163,-106.59144113965
1479.10838816821,-106.505429705005
1519.38091413666,-106.656455253609
1560.74996309211,-106.809810359759
1603.24539069004,-106.930089709603
1646.89786548287,-106.752676714967
1691.73889105314,-106.935800449019
1737.80082874938,-107.125787514241
1785.11692104095,-107.181677322642
1833.72131550888,-107.16419715138
1883.6490894898,-106.922040899477
1934.93627539095,-106.797527447546
1987.61988669444,-106.766480890081
2041.73794466953,-106.744059905667
2097.3295058122,-106.876384433697
2154.43469003188,-107.127823104021
2213.09470960564,-107.162751057815
2273.35189892063,-107.139438584128
2335.24974502649,-107.301911518697
2398.83291901949,-107.361399764102
2464.14730828128,-107.499220539724
2531.24004959536,-107.418507401701
2600.15956316527,-107.489125227203
2670.95558755899,-107.427015209544
2743.67921560478,-107.569590625832
2818.38293126445,-107.566573749592
2895.1206475105,-107.56241196496
2973.94774523461,-107.600294637069
3054.92111321551,-107.627515790433
3138.09918917513,-107.665884763072
3223.54200195246,-107.672216292184
3311.31121482591,-107.714377881441
3401.47017001504,-107.78387909671
3494.08393439407,-107.908743371674
3589.21934645005,-108.204005398073
3686.94506451957,-108.280831215445
3787.33161633883,-108.432913674095
3890.45144994281,-108.523178482389
3996.37898595041,-108.505085426989
4105.19067127308,-108.579818277243
4216.96503428582,-108.671165264661
4331.78274150041,-108.694337354152
4449.72665578166,-108.661092067384
4570.88189614875,-108.490003624138
4695.33589920485,-108.332736804413
4823.17848223931,-108.370215196596
4954.5019080479,-108.625380179706
5089.40095151809,-108.668141613034
5227.97296802712,-108.784979123694
5370.31796370253,-108.852533458739
5516.53866759558,-108.924115919777
5666.74060581991,-109.106360826689
5821.03217770872,-109.142553130805
5979.52473404552,-109.19382403151
6142.33265742502,-109.115139969582
6309.57344480193,-109.263263029623
6481.36779228742,-109.299610140026
6657.83968225436,-109.164324161629
6839.1164728143,-109.211903763204
7025.32898973052,-109.242000064265
7216.61162083388,-109.193256765296
7413.10241300917,-109.228653209094
7614.94317182231,-109.375013629965
7822.27956386003,-109.374300091557
8035.26122185617,-109.353034422908
8254.04185268019,-109.307200122266
8478.77934826592,-109.501976114339
8709.6358995608,-109.64692181679
8946.77811357749,-109.709259071161
9190.3771336326,-109.604116995576
9440.60876285923,-109.5707371552
9697.6535910825,-109.619663393217
9961.69712514941,-109.608270189909
10232.9299228075,-109.702731907426
10511.5477302287,-109.710668503782
10797.7516232771,-109.706897354742
11091.748152624,-109.613152158313
11393.7494928134,-109.429234804666
11703.9735953862,-109.17249268615
12022.6443461741,-109.203351168817
12349.9917268758,-109.285905044014
12686.2519810326,-109.426869374148
13031.667784523,-109.653615782527
13386.4884206999,-109.699937635851
13750.969960296,-109.565867081474
14125.3754462275,-109.548952150593
14509.9750834299,-109.673050179515
14905.046433862,-109.91238686679
15310.8746168203,-110.159251888491
15727.7525147067,-110.177929366398
16155.9809843987,-110.099006220564
16595.8690743756,-110.158495251487
17047.7342477552,-110.366045159929
17511.9026114046,-110.587084211976
17988.7091512879,-110.769772108037
18478.4979742229,-110.858548497402
18981.6225562196,-110.916829212462
19498.4459975804,-111.002610436047
20029.3412849465,-110.985398467769
20574.6915604784,-111.226144724925
21134.8903983665,-111.317879588377
21710.3420888696,-111.458796400675
22301.4619300874,-111.467415069451
22908.6765276777,-111.360895326522
23532.424102733,-111.152149962302
24173.154808041,-110.942385954055
24831.3310529557,-110.986064519218
25507.4278371136,-111.062848951017
26201.9330932367,-111.000106901055
26915.3480392692,-110.877354542731
27648.1875401011,-110.721885664898
28400.9804791422,-110.353357559629
29174.2701400117,-110.317758352293
29968.6145986212,-110.266725183726
30784.587125933,-110.170149322171
31622.7766016838,-109.891059083089
32483.7879393743,-109.605696466935
33368.2425228294,-109.428555745638
34276.778654645,-109.262218694674
35210.0520168452,-109.171784196644
36168.7361440816,-108.856119125782
37153.5229097173,-108.897748345702
38165.1230251451,-108.884426722928
39204.2665527015,-108.925107423064
40271.7034325459,-109.010781066937
41368.2040238851,-109.023272161684
42494.5596609344,-108.910591771217
43651.5832240166,-108.877271167268
44840.1097262092,-108.893920883902
46060.9969159666,-108.708023751877
47315.1258961481,-108.8362176664
48603.4017599021,-108.845550956492
49926.7542438638,-108.687582856428
51286.1383991365,-108.573583334906
52682.5352805435,-108.569057259342
54116.9526546464,-108.579901107
55590.4257270404,-108.713751193874
57104.0178894527,-108.715440014645
58658.8214871824,-108.699919784434
60255.9586074358,-108.788806332552
61896.581889126,-108.701414249001
63581.8753547223,-108.686824978996
65313.0552647473,-108.573460347112
67091.3709955411,-108.672239003972
68918.105940925,-108.638222604902
70794.5784384139,-108.376749828416
72722.1427206485,-108.392277811188
74702.1898927332,-108.28219321599
76736.148936182,-107.997733910057
78825.4877402021,-107.968504041965
80971.7141610562,-107.94642520177
83176.3771102672,-107.875439024687
85441.0676724535,-108.004004833934
87767.4202536006,-107.807647377103
90157.1137605956,-107.657152247665
92611.8728128793,-107.756317259651
95133.4689870874,-107.697037259227
97723.722095581,-107.848008472931
100384.501499788,-107.661796749842
103117.727459306,-107.581968783409
105925.372517729,-107.579190641307
108809.462926223,-107.575880324714
111772.080105845,-107.432224905577
114815.362149688,-107.374570057354
117941.505365925,-107.266064828357
121152.765862859,-107.223011310962
124451.461177138,-107.283588423714
127839.971946302,-107.183870710546
131320.743626862,-107.203878016792
134896.288259165,-107.162888079301
138569.186280313,-107.177098926435
142342.088386434,-107.308203940975
146217.717445672,-107.406795368806
150198.870463249,-107.441867522492
154288.420600041,-107.465071559399
158489.319246111,-107.496502332642
162804.5981507,-107.627552195455
167237.371610208,-107.872290652172
171790.838715759,-107.896643228128
176468.28566195,-108.11527378222
181273.08811847,-108.114198961605
186208.713666287,-108.247271742274
191278.72430017,-108.30366107834
196486.778999347,-108.377660714911
201836.636368156,-108.727296129953
207332.157348596,-109.096993969682
212977.308006728,-109.428517410476
218776.162394955,-109.877577480214
224732.905492222,-110.202301206592
230851.836224276,-110.515058838129
237137.370566166,-110.98183035354
243594.044729203,-111.481332186108
250226.518434708,-111.93436246139
257039.578276886,-112.414786850772
264038.141177268,-112.960841388495
271227.257933203,-113.453272293032
278612.116862977,-114.024580656686
286198.047550171,-114.532057516035
293990.524689969,-114.872862022116
301995.172040202,-115.384054295589
310217.76647995,-115.847448578827
318664.242178673,-116.380862443509
327340.694878838,-116.827349550905
336253.386295162,-117.366519301575
345408.748633635,-118.022008603963
354813.389233576,-118.657383820021
364474.095336095,-119.146577025158
374397.838982381,-119.510238380195
384591.782045354,-119.960125847102
395063.281398323,-120.428591369365
405819.89422438,-120.789971125431
416869.383470336,-121.150455686732
428219.723449175,-121.580042993677
439879.105595043,-121.907123115759
451855.944374923,-122.190665899456
464158.883361278,-122.525563645433
476796.801470042,-122.778041180914
489778.819368446,-123.092652361429
503114.306057317,-123.408887902649
516812.885632603,-123.675774719161
530884.444230989,-123.945001527209
545339.137164627,-124.317298492937
560187.396250141,-124.640807398394
575439.937337157,-124.878578974411
591107.768041841,-125.130232919889
607202.195690989,-125.34760942085
623734.83548242,-125.561251036125
640717.618867554,-125.67844571
658162.802162232,-125.814248533997
676082.975391981,-126.166355151527
694491.071378121,-126.374033698398
713400.375071256,-126.513499748304
732824.533138904,-126.673200924581
752777.563814166,-126.874066296711
773273.867012556,-127.066347195541
794328.234724281,-127.217491682053
815955.861689489,-127.402846720995
838172.356364163,-127.594583796017
860993.7521846,-127.772877438937
884436.5191386,-127.893946722686
908517.575651687,-128.020028479296
933254.300796991,-128.109658053587
958664.546837558,-128.267556998415
984766.652110159,-128.422357370424
1011579.4542599,-125.171401207955
1039122.30383517,-126.114142954775
1067415.07825276,-126.432410415017
1096478.19614318,-126.362041678597
1126332.63208666,-126.503183862248
1156999.93175021,-126.669499921284
1188502.22743702,-126.821136802072
1220862.25405907,-126.960002117676
1254103.36554475,-127.167301415452
1288249.55169313,-127.415079565537
1323325.45548722,-127.63364357792
1359356.39087852,-127.740092579825
1396368.36105594,-127.76138557189
1434388.07721197,-127.856352144377
1473442.97781996,-128.006253480199
1513561.24843621,-128.340494502199
1554771.84204117,-128.820321066408
1597104.4999346,-129.037595884554
1640589.77319954,-129.158740333431
1685259.04475075,-129.262656676736
1731144.55198349,-129.295567432148
1778279.41003892,-129.272064823211
1826697.635703,-129.41506687737
1876434.17195608,-129.782290954318
1927524.91319094,-130.287444884143
1980006.73111739,-130.690058317041
2033917.50137229,-130.438627836598
2089296.13085404,-130.408276379509
2146182.58580128,-130.601674313248
2204617.92063618,-130.706200612266
2264644.30759306,-130.922888402322
2326305.06715363,-131.138167655447
2389644.69931102,-131.363515728247
2454708.91568503,-131.614673963741
2521544.67251172,-131.89670415266
2590200.20453132,-132.446901016161
2660725.05979881,-132.782806103568
2733170.13544223,-133.059088409809
2807587.71439473,-133.326044610639
2884031.50312661,-133.554456480012
2962556.67040481,-133.775613326621
3043219.88710772,-134.007861083684
3126079.36712396,-134.24966868497
3211194.90936482,-134.479440432103
3298627.94092063,-134.803737591031
3388441.56139203,-134.979394175905
3480700.58842841,-135.123153872036
3575471.60450621,-135.301341491152
3672823.00498085,-135.541743098864
3772825.04744699,-136.028659167994
3875549.90244286,-136.318093842419
3981071.70553498,-136.658098813297
4089466.61082112,-136.973811961921
4200812.84589007,-137.123806891333
4315190.76827766,-137.265802197201
4432682.92346009,-137.337839879856
4553374.10442625,-137.413178190409
4677351.41287199,-137.464904807368
4804704.32206058,-137.514429170699
4935524.74139481,-137.592962363863
5069907.08274704,-137.633373230081
5207948.32859546,-137.606133069608
5349748.10201537,-137.622413610847
5495408.73857624,-137.650833040101
5645035.36019636,-137.695410542951
5798735.95100831,-137.671492535239
5956621.4352901,-137.725093091088
6118805.75751822,-137.752962432135
6285405.96460025,-137.729410083446
6456542.29034655,-137.73374652936
6632338.2422419,-137.811078009269
6812920.69057962,-137.813784397317
6998419.96002273,-137.799920533965
7188969.92365807,-137.817051216443
7384708.09961117,-137.82660806826
7585775.75029183,-137.837701708155
7792317.98434194,-137.924167855811
8004483.86135892,-137.961966943811
8222426.49947071,-137.934314412165
8446303.18583969,-137.921792731879
8676275.49017531,-138.075154478251
8912509.38133745,-138.143054865909
9155175.34711467,-138.259199616154
9404448.51726353,-138.337745414114
9660508.78989813,-138.272864565004
9923540.96132101,-138.300071754616
10193734.8593887,-138.40238091396
10471285.480509,-138.429616953172
10756393.1303677,-138.494002099588
11049263.5684876,-138.516741005967
11350108.1567231,-138.553790652509
11659144.0117983,-138.763409689701
11976594.1619977,-138.816257685766
12302687.7081238,-138.684902669919
12637659.9888374,-138.71915319642
12981752.7504985,-138.746229588102
13335214.3216332,-138.730462913325
13698299.7921497,-138.730040258534
14071271.1974341,-138.660523430051
14454397.7074593,-138.709266374859
14847955.8210421,-138.677380132276
15252229.5653902,-138.784287427787
15667510.7010815,-138.83543853008
16094098.9326254,-138.576158134955
16532302.1247563,-138.514897231367
16982436.5246174,-138.385430270018
17444826.9899926,-138.406297900856
17919807.2237533,-138.51073504767
18407720.0146896,-138.436542691705
18908917.4848964,-138.366455667273
19423761.3438978,-138.310885228752
19952623.1496888,-138.329986850664
20495884.5768853,-138.299158637479
21053937.6921755,-138.28381703228
21627185.2372702,-138.118849607187
22216040.9195581,-137.962286233093
22820929.7106745,-138.087236884904
23442288.1531992,-137.984714468987
24080564.6757054,-137.940979429105
24736219.9163862,-137.935840622194
25409727.0554931,-137.943070557946
26101572.1568254,-137.986876335169
26812254.5185183,-137.906751757126
27542287.0333817,-137.901033400908
28292196.5590495,-137.859851341479
29062524.2982087,-137.812388313538
29853826.1891796,-137.920216019769
30666673.3071318,-137.844537434994
31501652.2762236,-137.80472423024
32359365.6929629,-137.719716332492
33240432.5610958,-137.66330583712
34145488.738336,-137.680366484698
35075187.3952568,-137.629135871875
36030199.4866785,-137.63488147105
37011214.2358903,-137.641080629674
38018939.6320561,-137.709590113462
39054102.9411638,-137.702726203732
40117451.2308862,-137.591784799883
41209751.909733,-137.667780529118
42331793.2808821,-137.620881807629
43484385.1110907,-137.666824599692
44668359.2150963,-137.645042527793
45884570.05593,-137.647000347734
47133895.3615741,-137.611192471511
48417236.7584099,-137.553392108044
49735520.421914,-137.484989582441
51089697.7450693,-137.401124708572
52480746.0249772,-137.371365246156
53909669.1681638,-137.377621985997
55377498.415089,-137.338978832725
56885293.0843841,-137.334860408525
58434141.3373518,-137.371869795908
60025160.9632815,-137.365877990046
61659500.1861482,-137.365136959987
63338338.4932745,-137.427371661532
65062887.4865558,-137.451782511674
66834391.7568614,-137.423759999748
68654129.7822455,-137.366590335338
70523414.8506112,-137.255230873263
72443596.007499,-137.191696847658
74416059.0296806,-137.24387693928
76442227.42526,-137.214678720442
78523563.4610072,-137.23089700417
80661569.2176614,-137.249412641835
82857787.673969,-137.268917925901
85113803.8202376,-137.273872822523
87431245.8022074,-137.289770076087
89811786.0960694,-137.279982318286
92257142.7154763,-137.20820207482
94769080.451416,-137.091080779802
97349412.1458449,-137.112435045733
100000000,-137.135386652099
